source_record_id	primary_id_a	primary_id_b	alt_ids_a	alt_ids_b	taxid_a	taxid_b	interaction_type_mi	detection_method_mi	publication_ids	interaction_type_raw	detection_method_raw	expansion_method	source_database	negative	decision	decision_reason
intact:EBI-8513861|mint:MINT-8058152|imex:IM-15682-2	uniprotkb:Q9NQX3	uniprotkb:P63167	intact:EBI-2371891|ensembl:ENSP00000312771.5|uniprotkb:Q9H4E9|uniprotkb:Q9P2G2|uniprotkb:Q96KU4	intact:EBI-349105|uniprotkb:Q15701|ensembl:ENSP00000242577.6|ensembl:ENSP00000376296.2|ensembl:ENSP00000376297.2|ensembl:ENSP00000446614.1|ensembl:ENSP00000447907.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	pubmed:21094642|imex:IM-15682|mint:MINT-8058129|doi:10.1016/j.febslet.2010.11.027	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516172|mint:MINT-8089215|imex:IM-15300-17	uniprotkb:P40855	uniprotkb:P56589	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516397|mint:MINT-8089531|imex:IM-15300-5	uniprotkb:P56589	uniprotkb:P40855	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516375|mint:MINT-8089515|imex:IM-15300-4	uniprotkb:P56589	uniprotkb:P40855	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516353|mint:MINT-8089496|imex:IM-15300-3	uniprotkb:P56589	uniprotkb:P40855	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516420|mint:MINT-8089550|imex:IM-15300-6	uniprotkb:P56589	uniprotkb:P40855	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516466|mint:MINT-8089581|imex:IM-15300-8	uniprotkb:P40855	uniprotkb:P56589	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516443|mint:MINT-8089565|imex:IM-15300-7	uniprotkb:P40855	uniprotkb:P56589	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516512|mint:MINT-8089626|imex:IM-15300-10	uniprotkb:P56589	uniprotkb:P40855	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8516489|mint:MINT-8089610|imex:IM-15300-9	uniprotkb:P56589	uniprotkb:P40855	intact:EBI-594885|uniprotkb:Q6FGP5|ensembl:ENSP00000356563.4	intact:EBI-594747|uniprotkb:Q8NI97|intact:EBI-981972|uniprotkb:Q5QNY4|uniprotkb:D3DVE7|uniprotkb:E9PPB4|uniprotkb:G3V3G9|ensembl:ENSP00000357051.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8089207|pubmed:21102411|imex:IM-15300|doi:10.1038/emboj.2010.293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9828626|imex:IM-23217-8	uniprotkb:Q99523	uniprotkb:Q16288	intact:EBI-1057058|uniprotkb:Q8IZ49|uniprotkb:C0JYZ0|uniprotkb:B4DWI3|ensembl:ENSP00000256637.6	intact:EBI-3936704|uniprotkb:Q16289|uniprotkb:Q12827|uniprotkb:O75682|uniprotkb:B7Z4C5|uniprotkb:E9PG56|uniprotkb:H0YND1|intact:EBI-28971821|ensembl:ENSP00000485864.1|ensembl:ENSP00000511942.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:21102451|imex:IM-23217	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:1332""(bhf-ucl)"	false	candidate	auto_direct_candidate
intact:EBI-9828545|imex:IM-23217-7	uniprotkb:P04629-2	uniprotkb:Q99523	intact:EBI-7399529|intact:MINT-124142|ensembl:ENSP00000357179.3	intact:EBI-1057058|uniprotkb:Q8IZ49|uniprotkb:C0JYZ0|uniprotkb:B4DWI3|ensembl:ENSP00000256637.6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:21102451|imex:IM-23217	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:1332""(bhf-ucl)"	false	candidate	auto_direct_candidate
intact:EBI-9828457|imex:IM-23217-6	uniprotkb:Q99523	uniprotkb:Q16620	intact:EBI-1057058|uniprotkb:Q8IZ49|uniprotkb:C0JYZ0|uniprotkb:B4DWI3|ensembl:ENSP00000256637.6	intact:EBI-3904881|uniprotkb:B1ANZ4|uniprotkb:Q8WXJ6|uniprotkb:Q16675|uniprotkb:Q8WXJ5|uniprotkb:Q8WXJ7|uniprotkb:B4DFV9|uniprotkb:Q59GJ1|ensembl:ENSP00000365386.1|ensembl:ENSP00000509401.1|ensembl:ENSP00000509743.1|ensembl:ENSP00000510060.1|ensembl:ENSP00000510619.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:21102451|imex:IM-23217	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:1332""(bhf-ucl)"	false	candidate	auto_direct_candidate
intact:EBI-15896787|imex:IM-15981-2|dip:DIP-67779E	uniprotkb:Q9NZU7-2	uniprotkb:Q13936-20	intact:EBI-15896740|ensembl:ENSP00000288615.2	intact:EBI-15896749|ensembl:ENSP00000382510.1|ensembl:ENSP00000496749.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	pubmed:21134641|doi:10.1016/j.str.2010.09.012|imex:IM-15981	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-15896824|imex:IM-15982-1|dip:DIP-141645E	uniprotkb:Q9UER7-1	uniprotkb:Q00987-11	intact:EBI-287635|ensembl:ENSP00000266000.6|ensembl:ENSP00000363668.5|ensembl:ENSP00000372539.4|ensembl:ENSP00000372681.4|ensembl:ENSP00000382014.3|ensembl:ENSP00000382281.3|ensembl:ENSP00000394108.2|ensembl:ENSP00000404376.2|ensembl:ENSP00000404623.1|ensembl:ENSP00000410772.2	intact:EBI-5279149|ensembl:ENSP00000258149.6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	pubmed:21134643|doi:10.1016/j.str.2010.09.016|imex:IM-15982	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-15896846|imex:IM-15982-2|dip:DIP-73024E	uniprotkb:Q9UER7-1	uniprotkb:Q9NS23-4	intact:EBI-287635|ensembl:ENSP00000266000.6|ensembl:ENSP00000363668.5|ensembl:ENSP00000372539.4|ensembl:ENSP00000372681.4|ensembl:ENSP00000382014.3|ensembl:ENSP00000382281.3|ensembl:ENSP00000394108.2|ensembl:ENSP00000404376.2|ensembl:ENSP00000404623.1|ensembl:ENSP00000410772.2	intact:EBI-438710|intact:EBI-8558057|intact:MINT-1919560|intact:EBI-8558167|intact:EBI-8558128|intact:EBI-8558207|intact:EBI-8558030|intact:EBI-8558111|intact:EBI-8557976|ensembl:ENSP00000333327.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	pubmed:21134643|doi:10.1016/j.str.2010.09.016|imex:IM-15982	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-15896867|imex:IM-15982-3|dip:DIP-67236E	uniprotkb:Q9UER7-1	uniprotkb:P04637	intact:EBI-287635|ensembl:ENSP00000266000.6|ensembl:ENSP00000363668.5|ensembl:ENSP00000372539.4|ensembl:ENSP00000372681.4|ensembl:ENSP00000382014.3|ensembl:ENSP00000382281.3|ensembl:ENSP00000394108.2|ensembl:ENSP00000404376.2|ensembl:ENSP00000404623.1|ensembl:ENSP00000410772.2	intact:EBI-366083|uniprotkb:Q15086|uniprotkb:Q15087|uniprotkb:Q15088|uniprotkb:Q16535|uniprotkb:Q16807|uniprotkb:Q16808|uniprotkb:Q16809|uniprotkb:Q16810|uniprotkb:Q16811|uniprotkb:Q16848|uniprotkb:Q86UG1|uniprotkb:Q8J016|uniprotkb:Q99659|uniprotkb:Q9BTM4|uniprotkb:Q9HAQ8|uniprotkb:Q9NP68|uniprotkb:Q9NPJ2|uniprotkb:Q9NZD0|uniprotkb:Q9UBI2|uniprotkb:Q9UQ61|intact:EBI-28980681|uniprotkb:Q2XN98|uniprotkb:Q3LRW1|uniprotkb:Q3LRW2|uniprotkb:Q3LRW3|uniprotkb:Q3LRW4|uniprotkb:Q3LRW5|ensembl:ENSP00000269305.4|ensembl:ENSP00000391478.2|ensembl:ENSP00000424104.2|ensembl:ENSP00000426252.2|ensembl:ENSP00000519624.1|ensembl:ENSP00000519626.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	pubmed:21134643|doi:10.1016/j.str.2010.09.016|imex:IM-15982	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-8534332|mint:MINT-8100442|imex:IM-15443-9	uniprotkb:O94829	uniprotkb:P63279	intact:EBI-747310|uniprotkb:Q7LC04|uniprotkb:Q96HS3|uniprotkb:Q9H8N3|uniprotkb:Q9UFR1|uniprotkb:Q5T4X3|uniprotkb:D3DPY4|ensembl:ENSP00000361418.3	intact:EBI-80168|uniprotkb:P50550|uniprotkb:Q15698|uniprotkb:Q59GX1|uniprotkb:Q86VB3|ensembl:ENSP00000324897.5|ensembl:ENSP00000348056.4|ensembl:ENSP00000380649.3|ensembl:ENSP00000380650.2|ensembl:ENSP00000384568.1|ensembl:ENSP00000385009.2|ensembl:ENSP00000455893.2|ensembl:ENSP00000456188.2|ensembl:ENSP00000457064.1|ensembl:ENSP00000490882.2|ensembl:ENSP00000518663.1|ensembl:ENSP00000518664.1|ensembl:ENSP00000518670.1|ensembl:ENSP00000518673.1|ensembl:ENSP00000518678.1|ensembl:ENSP00000518679.1|ensembl:ENSP00000518681.1|ensembl:ENSP00000518682.1|ensembl:ENSP00000518683.1|ensembl:ENSP00000518685.1|ensembl:ENSP00000518686.1|ensembl:ENSP00000518687.1|ensembl:ENSP00000518688.1|ensembl:ENSP00000518694.1|ensembl:ENSP00000518696.1|ensembl:ENSP00000518700.1|ensembl:ENSP00000518706.1|ensembl:ENSP00000518707.1|ensembl:ENSP00000518709.1|ensembl:ENSP00000518711.1|ensembl:ENSP00000518713.1|ensembl:ENSP00000519217.1|uniprotkb:D3DU69	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	mint:MINT-8099829|pubmed:21139563|imex:IM-15443|doi:10.1038/emboj.2010.320	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-15898054|imex:IM-21859-1|dip:DIP-103717E	uniprotkb:P26358	uniprotkb:Q8WTS6	intact:EBI-719459|uniprotkb:Q9UHG5|uniprotkb:Q9ULA2|uniprotkb:Q9UMZ6|uniprotkb:A0AV63|uniprotkb:B7ZLW6|intact:EBI-28971395|ensembl:ENSP00000345739.3	intact:EBI-1268586|uniprotkb:Q4W5A9|uniprotkb:Q0VAH3|uniprotkb:Q9C0E6|uniprotkb:B5WWL3|ensembl:ENSP00000274031.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:21151116|doi:10.1038/nsmb.1939|imex:IM-21859	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-8546473|mint:MINT-8076662	uniprotkb:P22681	uniprotkb:P08581	intact:EBI-518228|uniprotkb:A3KMP8|ensembl:ENSP00000264033.3	intact:EBI-1039152|uniprotkb:O60366|uniprotkb:Q12875|uniprotkb:Q9UDX7|uniprotkb:Q9UPL8|uniprotkb:A1L467|uniprotkb:B5A932|uniprotkb:E7EQ94|ensembl:ENSP00000380860.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	mint:MINT-8076605|pubmed:21163258|doi:10.1016/j.febslet.2010.11.060|mint:d-10-01881	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8546510|mint:MINT-8076616	uniprotkb:P22681	uniprotkb:P08581	intact:EBI-518228|uniprotkb:A3KMP8|ensembl:ENSP00000264033.3	intact:EBI-1039152|uniprotkb:O60366|uniprotkb:Q12875|uniprotkb:Q9UDX7|uniprotkb:Q9UPL8|uniprotkb:A1L467|uniprotkb:B5A932|uniprotkb:E7EQ94|ensembl:ENSP00000380860.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8076605|pubmed:21163258|doi:10.1016/j.febslet.2010.11.060|mint:d-10-01881	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8546546|mint:MINT-8076636	uniprotkb:P22681	uniprotkb:P08581	intact:EBI-518228|uniprotkb:A3KMP8|ensembl:ENSP00000264033.3	intact:EBI-1039152|uniprotkb:O60366|uniprotkb:Q12875|uniprotkb:Q9UDX7|uniprotkb:Q9UPL8|uniprotkb:A1L467|uniprotkb:B5A932|uniprotkb:E7EQ94|ensembl:ENSP00000380860.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	mint:MINT-8076605|pubmed:21163258|doi:10.1016/j.febslet.2010.11.060|mint:d-10-01881	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-15899267|imex:IM-16076-14|dip:DIP-153138E	uniprotkb:P08238	uniprotkb:O00170	intact:EBI-352572|uniprotkb:Q5T9W7|uniprotkb:Q9NQW0|uniprotkb:Q9NTK6|uniprotkb:B2R5P0|ensembl:ENSP00000325875.3|ensembl:ENSP00000360609.1|ensembl:ENSP00000360709.5|ensembl:ENSP00000481908.1|intact:EBI-26518782	intact:EBI-704197|uniprotkb:Q2M3Q2|uniprotkb:Q99606|uniprotkb:G9I2H4|uniprotkb:A0SZW3|uniprotkb:A0SZW4|uniprotkb:A0SZW5|uniprotkb:A0SZW6|ensembl:ENSP00000279146.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:21170051|doi:10.1038/nsmb.1965|imex:IM-16076	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-15899186|imex:IM-16076-10|dip:DIP-186954E	uniprotkb:P08238	uniprotkb:P31948	intact:EBI-352572|uniprotkb:Q5T9W7|uniprotkb:Q9NQW0|uniprotkb:Q9NTK6|uniprotkb:B2R5P0|ensembl:ENSP00000325875.3|ensembl:ENSP00000360609.1|ensembl:ENSP00000360709.5|ensembl:ENSP00000481908.1|intact:EBI-26518782	intact:EBI-1054052|uniprotkb:Q5TZU9|intact:EBI-4404694|uniprotkb:B4DM70|uniprotkb:F5H0T1|uniprotkb:G3XAD8|uniprotkb:Q3ZCU9|ensembl:ENSP00000305958.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:21170051|doi:10.1038/nsmb.1965|imex:IM-16076	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-15900442|imex:IM-17501-1|dip:DIP-188797E	uniprotkb:P08238	uniprotkb:Q15185	intact:EBI-352572|uniprotkb:Q5T9W7|uniprotkb:Q9NQW0|uniprotkb:Q9NTK6|uniprotkb:B2R5P0|ensembl:ENSP00000325875.3|ensembl:ENSP00000360609.1|ensembl:ENSP00000360709.5|ensembl:ENSP00000481908.1|intact:EBI-26518782	intact:EBI-1049387|uniprotkb:Q8WU70|intact:EBI-9357271|uniprotkb:B4DHP2|uniprotkb:B4DP11|uniprotkb:B4DP21|uniprotkb:A8K7D0|intact:EBI-25629407|ensembl:ENSP00000262033.6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	pubmed:21183720|doi:10.1073/pnas.1011867108|imex:IM-17501	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-8554630|mint:MINT-8077649	uniprotkb:P01100	uniprotkb:P05412	intact:EBI-852851|uniprotkb:P18849|ensembl:ENSP00000306245.4|uniprotkb:A8K4E2|uniprotkb:B4DQ65	intact:EBI-852823|uniprotkb:Q96G93|ensembl:ENSP00000360266.2|ensembl:ENSP00000503132.1|uniprotkb:Q6FHM7	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	mint:MINT-8077644|pubmed:21199371|mint:fj-10-1075|doi:10.1111/j.1742-4658.2010.07988	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8554648|mint:MINT-8077677	uniprotkb:P05412	uniprotkb:P01100	intact:EBI-852823|uniprotkb:Q96G93|ensembl:ENSP00000360266.2|ensembl:ENSP00000503132.1|uniprotkb:Q6FHM7	intact:EBI-852851|uniprotkb:P18849|ensembl:ENSP00000306245.4|uniprotkb:A8K4E2|uniprotkb:B4DQ65	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	mint:MINT-8077644|pubmed:21199371|mint:fj-10-1075|doi:10.1111/j.1742-4658.2010.07988	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8554671|mint:MINT-8077771	uniprotkb:P05412	uniprotkb:P01100	intact:EBI-852823|uniprotkb:Q96G93|ensembl:ENSP00000360266.2|ensembl:ENSP00000503132.1|uniprotkb:Q6FHM7	intact:EBI-852851|uniprotkb:P18849|ensembl:ENSP00000306245.4|uniprotkb:A8K4E2|uniprotkb:B4DQ65	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	mint:MINT-8077644|pubmed:21199371|mint:fj-10-1075|doi:10.1111/j.1742-4658.2010.07988	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8554717|mint:MINT-8077811	uniprotkb:P01100	uniprotkb:P05412	intact:EBI-852851|uniprotkb:P18849|ensembl:ENSP00000306245.4|uniprotkb:A8K4E2|uniprotkb:B4DQ65	intact:EBI-852823|uniprotkb:Q96G93|ensembl:ENSP00000360266.2|ensembl:ENSP00000503132.1|uniprotkb:Q6FHM7	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	mint:MINT-8077644|pubmed:21199371|mint:fj-10-1075|doi:10.1111/j.1742-4658.2010.07988	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8554694|mint:MINT-8077789	uniprotkb:P01100	uniprotkb:P05412	intact:EBI-852851|uniprotkb:P18849|ensembl:ENSP00000306245.4|uniprotkb:A8K4E2|uniprotkb:B4DQ65	intact:EBI-852823|uniprotkb:Q96G93|ensembl:ENSP00000360266.2|ensembl:ENSP00000503132.1|uniprotkb:Q6FHM7	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	mint:MINT-8077644|pubmed:21199371|mint:fj-10-1075|doi:10.1111/j.1742-4658.2010.07988	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
