source_database	source_version	evidence_role	source_record_id	raw_identifier_a	raw_identifier_b	endpoint_a_status	endpoint_b_status	reason
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000112624:ENSG00000204919	ENSG00000112624	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000112624:ENSG00000227151	ENSG00000112624	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000112624:ENSG00000229665	ENSG00000112624	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000112624:ENSG00000234278	ENSG00000112624	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000112655:ENSG00000264343	ENSG00000112655	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000113575:ENSG00000221972	ENSG00000113575	ENSG00000221972	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000113732:ENSG00000204176	ENSG00000113732	ENSG00000204176	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000113732:ENSG00000277758	ENSG00000113732	ENSG00000277758	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000113916:ENSG00000256671	ENSG00000113916	ENSG00000256671	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000113916:ENSG00000256977	ENSG00000113916	ENSG00000256977	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114107:ENSG00000160818	ENSG00000114107	ENSG00000160818	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114107:ENSG00000282034	ENSG00000114107	ENSG00000282034	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114302:ENSG00000118507	ENSG00000114302	ENSG00000118507	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114354:ENSG00000204918	ENSG00000114354	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114354:ENSG00000204919	ENSG00000114354	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114354:ENSG00000227151	ENSG00000114354	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114354:ENSG00000229665	ENSG00000114354	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114354:ENSG00000234278	ENSG00000114354	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114473:ENSG00000143933	ENSG00000114473	ENSG00000143933	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114473:ENSG00000160014	ENSG00000114473	ENSG00000160014	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000114473:ENSG00000198668	ENSG00000114473	ENSG00000198668	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115271:ENSG00000222047	ENSG00000115271	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115274:ENSG00000215271	ENSG00000115274	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115274:ENSG00000264343	ENSG00000115274	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115507:ENSG00000212724	ENSG00000115507	ENSG00000212724	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115507:ENSG00000213417	ENSG00000115507	ENSG00000213417	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115507:ENSG00000222047	ENSG00000115507	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115507:ENSG00000264343	ENSG00000115507	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115593:ENSG00000158483	ENSG00000115593	ENSG00000158483	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115593:ENSG00000215271	ENSG00000115593	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115641:ENSG00000283374	ENSG00000115641	ENSG00000283374	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115661:ENSG00000264343	ENSG00000115661	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115756:ENSG00000264343	ENSG00000115756	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115756:ENSG00000270136	ENSG00000115756	ENSG00000270136	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115806:ENSG00000276076	ENSG00000115806	ENSG00000276076	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115919:ENSG00000158483	ENSG00000115919	ENSG00000158483	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000115998:ENSG00000215271	ENSG00000115998	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000116095:ENSG00000278845	ENSG00000116095	ENSG00000278845	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000116752:ENSG00000158483	ENSG00000116752	ENSG00000158483	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000116754:ENSG00000187595	ENSG00000116754	ENSG00000187595	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000116922:ENSG00000158483	ENSG00000116922	ENSG00000158483	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000116922:ENSG00000185614	ENSG00000116922	ENSG00000185614	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000116922:ENSG00000276234	ENSG00000116922	ENSG00000276234	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000117461:ENSG00000221972	ENSG00000117461	ENSG00000221972	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000117899:ENSG00000275993	ENSG00000117899	ENSG00000275993	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000118181:ENSG00000215271	ENSG00000118181	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000118507:ENSG00000145491	ENSG00000118507	ENSG00000145491	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000118507:ENSG00000165084	ENSG00000118507	ENSG00000165084	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000118507:ENSG00000188191	ENSG00000118507	ENSG00000188191	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000119403:ENSG00000215271	ENSG00000119403	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000119408:ENSG00000215271	ENSG00000119408	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000119950:ENSG00000264343	ENSG00000119950	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000120699:ENSG00000279968	ENSG00000120699	ENSG00000279968	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000120802:ENSG00000135052	ENSG00000120802	ENSG00000135052	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000120802:ENSG00000148175	ENSG00000120802	ENSG00000148175	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000120802:ENSG00000172578	ENSG00000120802	ENSG00000172578	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000121454:ENSG00000161981	ENSG00000121454	ENSG00000161981	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000121671:ENSG00000264343	ENSG00000121671	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000122033:ENSG00000231887	ENSG00000122033	ENSG00000231887	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000122679:ENSG00000264343	ENSG00000122679	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000122707:ENSG00000264343	ENSG00000122707	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123329:ENSG00000215271	ENSG00000123329	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123349:ENSG00000161981	ENSG00000123349	ENSG00000161981	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123349:ENSG00000222047	ENSG00000123349	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123349:ENSG00000278845	ENSG00000123349	ENSG00000278845	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123415:ENSG00000222047	ENSG00000123415	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123454:ENSG00000264343	ENSG00000123454	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123560:ENSG00000215790	ENSG00000123560	ENSG00000215790	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123562:ENSG00000215271	ENSG00000123562	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000123609:ENSG00000197568	ENSG00000123609	ENSG00000197568	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124019:ENSG00000130363	ENSG00000124019	ENSG00000130363	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124074:ENSG00000215271	ENSG00000124074	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124103:ENSG00000204176	ENSG00000124103	ENSG00000204176	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124103:ENSG00000251655	ENSG00000124103	ENSG00000251655	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124103:ENSG00000277758	ENSG00000124103	ENSG00000277758	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124107:ENSG00000270136	ENSG00000124107	ENSG00000270136	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124562:ENSG00000204918	ENSG00000124562	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124562:ENSG00000204919	ENSG00000124562	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124562:ENSG00000227151	ENSG00000124562	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124562:ENSG00000229665	ENSG00000124562	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124562:ENSG00000234278	ENSG00000124562	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124641:ENSG00000282034	ENSG00000124641	ENSG00000282034	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124688:ENSG00000215271	ENSG00000124688	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000178928	ENSG00000124788	ENSG00000178928	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000182230	ENSG00000124788	ENSG00000182230	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000204918	ENSG00000124788	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000204919	ENSG00000124788	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000222047	ENSG00000124788	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000227151	ENSG00000124788	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000229665	ENSG00000124788	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124788:ENSG00000234278	ENSG00000124788	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000124795:ENSG00000152133	ENSG00000124795	ENSG00000152133	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125122:ENSG00000131737	ENSG00000125122	ENSG00000131737	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125122:ENSG00000160207	ENSG00000125122	ENSG00000160207	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125122:ENSG00000197191	ENSG00000125122	ENSG00000197191	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125122:ENSG00000197343	ENSG00000125122	ENSG00000197343	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125434:ENSG00000196459	ENSG00000125434	ENSG00000196459	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125434:ENSG00000256060	ENSG00000125434	ENSG00000256060	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125462:ENSG00000272414	ENSG00000125462	ENSG00000272414	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125835:ENSG00000204918	ENSG00000125835	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125835:ENSG00000204919	ENSG00000125835	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125835:ENSG00000222047	ENSG00000125835	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125835:ENSG00000227151	ENSG00000125835	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125835:ENSG00000229665	ENSG00000125835	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125835:ENSG00000234278	ENSG00000125835	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000125870:ENSG00000215271	ENSG00000125870	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126218:ENSG00000264343	ENSG00000126218	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126226:ENSG00000127922	ENSG00000126226	ENSG00000127922	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126254:ENSG00000204918	ENSG00000126254	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126254:ENSG00000204919	ENSG00000126254	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126254:ENSG00000227151	ENSG00000126254	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126254:ENSG00000229665	ENSG00000126254	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126254:ENSG00000234278	ENSG00000126254	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000126603:ENSG00000204918	ENSG00000126603	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
